Id;ProductName;CategoryId;CategoryName;AveragePrice
10937;Piwo smakowe butelka 72;13;Piwo;3.94
10938;Pieczywo REG 106;12;Pieczywo;4.52
10939;Majonezy 24;2;Artykuły spożywcze;5.35
10940;Sery żółte plastry 90;17;Spożywka świeża;4.26
10941;Kiełbasy świeże luz 233;17;Spożywka świeża;13.08
10942;Ciastka nieczekoladowe 276;15;Słodycze;6.35
10944;Przekąski za 2 zł 77;16;Słone przekąski;1.72
10945;Ryby wędzone 63;17;Spożywka świeża;8.84
10946;Środki do podłóg i dywanów 42;5;Niespożywcze;5.99
10947;Szynka, polędwica, schab luz 188;17;Spożywka świeża;10.56
10948;Dropsy impulsowe 168;15;Słodycze;3.99
10950;Wafle familijne 45;15;Słodycze;4.07
10951;Piwo bezalkoholowe puszka 6;13;Piwo;4.42
10953;Hot-dog 60;6;Żabka Cafe;3.11
10954;Chrupki, prażynki średnie 51-100 g 164;16;Słone przekąski;3.98
10956;Wafle kukurydziane 13;2;Artykuły spożywcze;2.59
10957;Piwo jasne mainstream butelka 86;13;Piwo;2.77
10959;Kosmetyki dla dzieci 64;5;Niespożywcze;8.90
10960;Kawa z kawomatu 102;6;Żabka Cafe;3.99
10961;Kanapki długoterminowe 4;3;Szybkie przekąski;7.58
10962;Zabawki dla dzieci 743;5;Niespożywcze;7.92
10963;Napoje witaminowe 12;11;Napoje;2.74
10964;Chipsy duże powyżej 101g 127;16;Słone przekąski;6.41
10965;Sery żółte kostka 17;17;Spożywka świeża;20.32
10966;Piwo specjalne butelka 112;13;Piwo;2.49
10967;Napoje ciepłe impulsowe 72;2;Artykuły spożywcze;1.39
10968;Wody witaminowe i funkcjonalne 12;11;Napoje;2.73
10969;Maślanka 63;17;Spożywka świeża;1.84
10970;Surówki REG 32;3;Szybkie przekąski;9.99
10971;Herbata owocowa ekspresowa 7;2;Artykuły spożywcze;5.52
10972;Sushi, Onigiri 27;3;Szybkie przekąski;15.81
10973;Hot-dog 73;6;Żabka Cafe;2.99
10974;Kiełbasy świeże luz 250;17;Spożywka świeża;12.74
10975;Śledź, przetwory 194;17;Spożywka świeża;5.96
10977;Owoce morza 5;17;Spożywka świeża;6.03
10979;Kanapki świeże REG 17;3;Szybkie przekąski;5.31
10980;Cukier, słodziki 12;2;Artykuły spożywcze;4.71
10981;Plastry 256;17;Spożywka świeża;5.04
10982;Sosy zimne, dressingi 237;2;Artykuły spożywcze;3.88
10983;Niespożywcze REG 18;5;Niespożywcze;1.98
10984;Ciastka nieczekoladowe 301;15;Słodycze;5.37
10985;Pozostałe desery mleczne 31;17;Spożywka świeża;1.99
10986;Parówki luz 38;17;Spożywka świeża;16.26
10987;Piwo bezalkoholowe butelka 1;13;Piwo;3.80
10988;Śmietana ukwaszona 194;17;Spożywka świeża;2.08
10989;Napoje niegazowane do 0,5 L 243;11;Napoje;3.48
10990;Olej 190;2;Artykuły spożywcze;8.43
10991;Skarpety, tekstylia męskie 19;5;Niespożywcze;2.74
10992;Wódki gatunkowe mainstream do 0,1 L 54;1;Alkohol;6.39
10993;Piwo jasne premium butelka 79;13;Piwo;5.22
10994;Nabiał REG 181;17;Spożywka świeża;1.98
10995;Napoje gazowane flavoured powyżej 1,4 L 42;11;Napoje;2.64
10996;Wódki gatunkowe mainstream do 0,2 L 62;1;Alkohol;10.54
10997;Ciastka nieczekoladowe 254;15;Słodycze;4.04
10998;Ciasta pakowane 84;12;Pieczywo;5.99
10999;Maszynki do golenia 12;5;Niespożywcze;3.99
11000;Kanapki świeże REG 6;3;Szybkie przekąski;5.08
11001;Śledź 10;2;Artykuły spożywcze;3.99
11002;Jogurty naturalne 94;17;Spożywka świeża;1.68
11003;Wódki gatunkowe mainstream do 0,1 L 10;1;Alkohol;5.78
11004;Wódki czyste ekonomiczne do 0,1 L 5;1;Alkohol;5.61
11006;Piwo jasne ekonomiczne puszka 1;13;Piwo;2.89
11007;Lody na patyku 218;21;Lody;4.87
11008;Snacki warzywne 1;3;Szybkie przekąski;2.99
11009;Kanapki długoterminowe 15;3;Szybkie przekąski;3.42
11010;Lody na patyku 247;21;Lody;5.21
11011;Ciastka czekoladowe 100;15;Słodycze;4.76
11012;Napoje niegazowane do 0,5 L 336;11;Napoje;5.95
11013;Jogurty smakowe małe do 200 g 280;17;Spożywka świeża;1.94
11014;Papier toaletowy 19;5;Niespożywcze;11.49
11015;Wino białe półsłodkie 87;20;Wino;21.70
11016;Herbata mrożona puszka 12;11;Napoje;3.48
11017;Papier toaletowy 119;5;Niespożywcze;2.26
11018;Majonezy 19;2;Artykuły spożywcze;5.30
11019;Dropsy impulsowe 156;15;Słodycze;1.74
11020;Jogurty pitne 222;17;Spożywka świeża;2.20
11021;Bułka zwykła 180;12;Pieczywo;3.90
11023;Chipsy duże powyżej 101g 177;16;Słone przekąski;6.56
11025;Pozostałe wędliny paczkowane 29;17;Spożywka świeża;4.22
11026;Szampony 36;5;Niespożywcze;11.99
11027;Zapiekanka 16;6;Żabka Cafe;3.49
11028;Masło 119;17;Spożywka świeża;8.23
11029;Pozostałe ryby i przetwory rybne 125;17;Spożywka świeża;2.94
11030;Plastry 290;17;Spożywka świeża;5.91
11031;Dżemy, konfitury 233;2;Artykuły spożywcze;4.28
11032;Sery twarogowe 380;17;Spożywka świeża;3.36
11033;Gumy rozpuszczalne, balonowe 81;15;Słodycze;2.67
11034;Napoje gazowane typu cola 0,6-1,4 L 16;11;Napoje;3.82
11035;Piwo jasne mainstream butelka 83;13;Piwo;2.61
11036;Cukierki miękkie 86;15;Słodycze;5.03
11037;Sałatki warzywne 71;3;Szybkie przekąski;5.58
11039;Paluszki, precelki 66;16;Słone przekąski;2.99
11040;Warzywa, owoce, rośliny REG 160;18;Warzywa & Owoce & Rośliny;7.15
11041;Stylizacja pozostałe 19;5;Niespożywcze;8.57
11042;Cukierki miękkie 88;15;Słodycze;4.72
11043;Wielkanoc 11;5;Niespożywcze;3.49
11044;Sosy zimne, dressingi 235;2;Artykuły spożywcze;12.80
11045;Dania gotowe instant 93;2;Artykuły spożywcze;5.91
11046;Mięso, wędliny, garmażerka REG 79;17;Spożywka świeża;19.49
11047;Chleb tostowy 77;12;Pieczywo;2.99
11048;Jogurty smakowe małe do 200 g 323;17;Spożywka świeża;1.97
11049;Ocet 75;2;Artykuły spożywcze;13.67
11050;Wódki gatunkowe mainstream do 0,5 L 120;1;Alkohol;23.99
11052;Kanapki świeże REG 45;3;Szybkie przekąski;6.50
11053;Plastry 291;17;Spożywka świeża;5.45
11054;Lody do 500ml 219;21;Lody;24.99
11055;Przetwory z warzyw 964;2;Artykuły spożywcze;6.66
11056;Lody na patyku 242;21;Lody;1.69
11057;Pizza ZC 20;6;Żabka Cafe;3.99
11058;Lody do 500ml 214;21;Lody;24.99
11059;Napoje izotoniczne powyżej 0,5 L 68;11;Napoje;2.14
11060;Płatki 51;2;Artykuły spożywcze;6.49
11061;Mąki, skrobia ziemniaczana 175;2;Artykuły spożywcze;3.82
11062;Piwo bezalkoholowe puszka 13;13;Piwo;3.16
11063;Artykuły szkolno-biurowe 554;5;Niespożywcze;1.29
11064;Żabka Cafe, Freshcafe REG 50;6;Żabka Cafe;4.19
11066;Lody wodne 16;21;Lody;2.29
11068;Sery białe kanapkowe 1;17;Spożywka świeża;3.94
11069;Pozostałe wędliny luz 564;17;Spożywka świeża;12.98
11070;Dania jednogarnkowe 62;10;Dania gotowe;6.28
11071;Ketchupy 171;2;Artykuły spożywcze;4.99
11073;Whisky powyżej 0,75 L 4;1;Alkohol;60.44
11074;Przekąski za 2 zł 60;16;Słone przekąski;1.99
11075;Zupy chińskie 204;2;Artykuły spożywcze;3.40
11076;Sery białe ziarniste 11;17;Spożywka świeża;2.00
11077;Chleb gatunkowy 428;12;Pieczywo;3.66
11078;Sosy do podgrzania 31;2;Artykuły spożywcze;4.99
11079;Wypieki regionalne REG 31;6;Żabka Cafe;2.02
11080;Wino białe półsłodkie 88;20;Wino;22.06
11081;Bułka gatunkowa odpiekana 54;12;Pieczywo;0.79
11082;Ciastka nieczekoladowe 286;15;Słodycze;7.99
11083;Chipsy małe do 50g 43;16;Słone przekąski;1.28
11084;Woda niegazowana do 1 L 54;11;Napoje;1.79
11086;Sałatki świeże lunchowe 25;3;Szybkie przekąski;5.70
11087;Konserwy mięsne 1086;2;Artykuły spożywcze;6.44
11088;Pozostałe desery mleczne 70;17;Spożywka świeża;2.42
11089;Wódki gatunkowe mainstream do 0,2 L 60;1;Alkohol;11.03
11090;Podpaski, tampony, wkładki 41;5;Niespożywcze;4.55
11092;Hot-dog 71;6;Żabka Cafe;2.98
11093;Draże impulsowe 34;15;Słodycze;2.31
11094;Warzywa, owoce, rośliny REG 53;18;Warzywa & Owoce & Rośliny;4.88
11095;Dania jednogarnkowe 64;10;Dania gotowe;6.31
11096;Whisky do 0,75 L 110;1;Alkohol;38.64
11097;Dodatki do obiadu 43;10;Dania gotowe;3.40
11098;Napoje niegazowane do 0,5 L 348;11;Napoje;1.98
11099;Popcorn 28;16;Słone przekąski;2.33
11100;Ciasta świeże CL 47;6;Żabka Cafe;9.79
11101;Sałatki rybne 14;2;Artykuły spożywcze;2.38
11102;Wódki gatunkowe mainstream do 0,5 L 25;1;Alkohol;20.99
11103;Dżemy, konfitury 323;2;Artykuły spożywcze;3.46
11104;Pozostałe sezonowe 185;5;Niespożywcze;22.40
11105;Soki dlugoterminowe 15;3;Szybkie przekąski;2.73
11106;Dropsy impulsowe 138;15;Słodycze;2.90
11107;Wódki gatunkowe mainstream do 0,1 L 1;1;Alkohol;6.74
11108;Chrupki, prażynki małe do 50 g 23;16;Słone przekąski;2.48
11109;Batony impulsowe 405;15;Słodycze;1.83
11110;Ciastka impulsowe 54;15;Słodycze;1.54
11111;Woda gazowana powyżej 1 L 48;11;Napoje;2.52
11112;Sałatki świeże lunchowe 35;3;Szybkie przekąski;5.59
11113;Makarony 134;2;Artykuły spożywcze;6.51
11114;Miody 55;2;Artykuły spożywcze;8.99
11115;Mleczka, proszki do czyszczenia 96;5;Niespożywcze;10.99
11117;Pozostałe desery mleczne 173;17;Spożywka świeża;1.59
11118;Przyprawy w płynie 10;2;Artykuły spożywcze;1.87
11119;Budynie 24;2;Artykuły spożywcze;1.66
11120;Karma dla kota mokra puszki 62;5;Niespożywcze;3.26
11121;Papier toaletowy 120;5;Niespożywcze;7.99
11122;Hot-dog 66;6;Żabka Cafe;2.86
11124;Piwo mocne puszka 18;13;Piwo;3.80
11126;Pozostałe pieczywo świeże 186;12;Pieczywo;2.73
11128;Rogale impulsowe 12;15;Słodycze;1.39
11129;Dżemy, konfitury 57;2;Artykuły spożywcze;4.15
11132;Warzywa, owoce, rośliny REG 15;18;Warzywa & Owoce & Rośliny;4.01
11133;Dania jednogarnkowe 48;10;Dania gotowe;11.51
11134;Herbatki, soki dla dzieci 93;5;Niespożywcze;3.12
11135;Wódki gatunkowe mainstream do 0,2 L 5;1;Alkohol;10.51
11136;Napoje energetyczne do 0,4 L 76;11;Napoje;2.95
11138;Owoce, kompoty 24;4;Mrożonki;8.27
11139;Wafle familijne 141;15;Słodycze;2.74
11140;Makarony 114;2;Artykuły spożywcze;4.10
11142;Wypieki regionalne REG 37;6;Żabka Cafe;1.99
11143;Pasty do smarowania 21;17;Spożywka świeża;2.47
11144;Pizza mrożona 164;4;Mrożonki;7.44
11145;Piwo specjalne butelka 96;13;Piwo;3.42
11146;Pieczywo chrupkie 3;2;Artykuły spożywcze;4.68
11147;Sałatki warzywne 62;3;Szybkie przekąski;2.41
11149;Chipsy duże powyżej 101g 125;16;Słone przekąski;4.88
11150;Chusteczki higieniczne 85;5;Niespożywcze;3.98
11151;Ryby, przetwory rybne, owoce morza REG 8;17;Spożywka świeża;21.10
11152;Makarony 42;2;Artykuły spożywcze;4.11
11153;Znicze, wkłady 18;5;Niespożywcze;4.49
11154;Akcesoria kosmetyczne 123;5;Niespożywcze;4.99
11155;Sery białe kanapkowe 94;17;Spożywka świeża;3.77
11156;Pieczywo REG 53;12;Pieczywo;0.47
11157;Sałatki warzywne 73;3;Szybkie przekąski;2.47
11158;Napoje energetyczne do 0,4 L 67;11;Napoje;1.78
11159;Żabka Cafe, Freshcafe REG 55;6;Żabka Cafe;21.83
11160;Karma dla psa mokra saszetki 6;5;Niespożywcze;7.65
11161;Bombonierki 3;15;Słodycze;14.14
11162;Mleko UHT 62;17;Spożywka świeża;3.62
11163;Jogurty pitne 203;17;Spożywka świeża;2.16
11164;Batony impulsowe 485;15;Słodycze;5.39
11165;Ciastka impulsowe 44;15;Słodycze;1.92
11166;Przyprawy sypkie mix 396;2;Artykuły spożywcze;3.53
11167;Znicze, wkłady 212;5;Niespożywcze;7.99
11168;Produkty rozmrażane nieodpiekane 73;6;Żabka Cafe;3.30
11169;Desery 10;3;Szybkie przekąski;7.24
11170;Przetwory owocowe do ciast i deserów 5;2;Artykuły spożywcze;5.99
11171;Czekolady małe 99;15;Słodycze;6.65
11172;Sery topione bloczki i krążki 11;17;Spożywka świeża;5.86
11173;Pudding 45;17;Spożywka świeża;1.87
11174;Produkty długoterminowe pakowane 1;6;Żabka Cafe;1.99
11175;Piwo bezalkoholowe butelka 21;13;Piwo;3.77
11177;Sałatki mięsne 18;3;Szybkie przekąski;3.99
11178;Sosy zimne, dressingi 11;2;Artykuły spożywcze;3.54
11179;Chleb gatunkowy 712;12;Pieczywo;3.01
11180;Pozostałe wędliny luz 140;17;Spożywka świeża;19.84
11181;Środki do paznokci 19;5;Niespożywcze;6.76
11182;Napoje niegazowane do 0,5 L 81;11;Napoje;2.41
11183;Przekąski za 2 zł 69;16;Słone przekąski;1.88
11184;Piwo jasne premium butelka 30;13;Piwo;5.20
11185;Środki do udrażniania rur 1;5;Niespożywcze;8.95
11186;Napoje niegazowane powyżej 0,5 L 93;11;Napoje;4.73
11189;Wódki gatunkowe mainstream do 0,5 L 135;1;Alkohol;20.75
11190;Bakalie 348;2;Artykuły spożywcze;12.99
11191;Pasztety 135;2;Artykuły spożywcze;1.49
11192;Niespożywcze REG 158;5;Niespożywcze;1.00
11193;Kawa rozpuszczalna do 100 g 125;2;Artykuły spożywcze;11.28
11194;Dania dla dzieci 43;5;Niespożywcze;6.99
11196;Grill 32;5;Niespożywcze;4.96
11197;Mięso, wędliny, garmażerka REG 3;17;Spożywka świeża;7.29
11198;Olej 186;2;Artykuły spożywcze;4.99
11199;Napoje niegazowane do 0,5 L 360;11;Napoje;5.99
11200;Herbatki, soki dla dzieci 54;5;Niespożywcze;5.16
11201;Gumy torby 94;15;Słodycze;4.27
11202;Przekąski za 2 zł 64;16;Słone przekąski;1.81
11203;Lody na patyku 260;21;Lody;2.24
11205;Środki do czyszczenia toalet 2;5;Niespożywcze;12.95
11207;Sałatki rybne chłodzone 83;17;Spożywka świeża;2.29
11209;Whisky do 0,75 L 112;1;Alkohol;69.39
11210;Napoje niegazowane do 0,5 L 362;11;Napoje;1.52
11211;Bułka zwykła 26;12;Pieczywo;1.54
11212;Lody rożki 25;21;Lody;2.98
11213;Mięso, wędliny, garmażerka REG 187;17;Spożywka świeża;14.46
11214;Kawa z kawomatu 96;6;Żabka Cafe;5.53
11215;Mleko dla dzieci 12;5;Niespożywcze;18.85
11216;Napoje EKO 22;2;Artykuły spożywcze;6.06
11218;Żabka Cafe, Freshcafe REG 22;6;Żabka Cafe;2.49
11219;Mleko UHT 48;17;Spożywka świeża;3.48
11220;Tradycyjne zestawy obiadowe 48;10;Dania gotowe;12.92
11221;Skarpety, tekstylia damskie 69;5;Niespożywcze;4.73
11222;Grill 60;5;Niespożywcze;9.36
11223;Artykuły do jadalni 26;5;Niespożywcze;12.99
11225;Płatki 63;2;Artykuły spożywcze;3.99
11226;Plastry 295;17;Spożywka świeża;2.91
11228;Batony impulsowe 5;15;Słodycze;2.12
11230;Napoje niegazowane do 0,5 L 293;11;Napoje;2.58
11231;Dropsy impulsowe 160;15;Słodycze;4.73
11232;Wędliny blokowe luz 122;17;Spożywka świeża;21.98
11233;Pieczywo REG 101;12;Pieczywo;4.32
11234;Sery białe ziarniste 63;17;Spożywka świeża;2.21
11235;Wódki czyste mainstream do 0,5 L 26;1;Alkohol;26.37
11236;Chleb tostowy 50;12;Pieczywo;2.96
11237;Fixy 13;2;Artykuły spożywcze;3.99
11238;Woda gazowana smakowa powyżej 1 L 12;11;Napoje;2.26
11239;Przekąski za 2 zł 40;16;Słone przekąski;2.00
11240;Dania jednogarnkowe 47;10;Dania gotowe;9.53
11241;Napoje witaminowe 36;11;Napoje;1.79
11242;Bułka zwykła 182;12;Pieczywo;0.46
11243;Podpaski, tampony, wkładki 223;5;Niespożywcze;12.26
11244;Pozostały fast food 36;10;Dania gotowe;5.92
11245;Bułka zwykła 581;12;Pieczywo;2.73
11246;Czekolada, kawa zbożowa, kakao 29;2;Artykuły spożywcze;4.27
11247;Zabawki dla dzieci 712;5;Niespożywcze;12.99
11248;Wino białe półwytrawne 73;20;Wino;19.99
11249;Żabka Cafe, Freshcafe REG 106;6;Żabka Cafe;1.60
11250;Przyprawy sypkie mono 113;2;Artykuły spożywcze;1.31
11252;Warzywa, owoce, rośliny REG 252;18;Warzywa & Owoce & Rośliny;5.93
11253;Wędliny blokowe luz 121;17;Spożywka świeża;18.96
11254;Wino czerwone półwytrawne 48;20;Wino;16.18
11255;Żabka Cafe, Freshcafe REG 9;6;Żabka Cafe;6.94
11256;Żabka Cafe, Freshcafe REG 7;6;Żabka Cafe;9.59
11257;Worki na śmieci 120;5;Niespożywcze;6.38
11258;Sałatki makaronowo-ryżowe 13;3;Szybkie przekąski;4.94
11259;Owsianki instant 4;2;Artykuły spożywcze;1.66
11260;Karma dla kota mokra saszetki 64;5;Niespożywcze;1.96
11261;Ciastka czekoladowe 71;15;Słodycze;4.58
11262;Musli 10;2;Artykuły spożywcze;1.19
11263;Owoce cytrusowe 48;18;Warzywa & Owoce & Rośliny;5.14
11264;Wódki czyste mainstream do 0,5 L 72;1;Alkohol;21.60
11265;Naleśniki, racuchy, gofry 18;10;Dania gotowe;5.81
11266;Skarpety, tekstylia męskie 1;5;Niespożywcze;3.59
11267;Salami luz 56;17;Spożywka świeża;31.12
11268;Napoje niegazowane do 0,5 L 329;11;Napoje;2.77
11269;Napoje witaminowe 27;11;Napoje;1.73
11270;Śmietana ukwaszona 201;17;Spożywka świeża;2.19
11271;Bułka zwykła odpiekana 11;12;Pieczywo;0.82
11272;Dania gotowe mięsne 36;10;Dania gotowe;12.44
11273;Fast food paczkowany 28;10;Dania gotowe;6.13
11275;Paluszki, precelki 34;16;Słone przekąski;3.28
11276;Kawa z kawomatu 115;6;Żabka Cafe;3.75
11277;Cukierki miękkie 41;15;Słodycze;2.49
11278;Ciastka czekoladowe 141;15;Słodycze;4.84
11279;Niespożywcze REG 15;5;Niespożywcze;1.37
11280;Kefir 99;17;Spożywka świeża;1.99
11281;Przetwory z warzyw 142;2;Artykuły spożywcze;2.83
11282;Draże impulsowe 86;15;Słodycze;2.38
11283;Piwo mocne puszka 28;13;Piwo;3.01
11284;Produkty odpiekane słodkie 35;6;Żabka Cafe;2.48
11285;Gin 30;1;Alkohol;62.49
11286;Wypieki regionalne REG 27;6;Żabka Cafe;3.17
11287;Piwo specjalne butelka 221;13;Piwo;4.33
11288;Konserwy mięsne 27;2;Artykuły spożywcze;3.79
11289;Ciasta pakowane 127;12;Pieczywo;4.90
11290;Warzywa, owoce, rośliny REG 1;18;Warzywa & Owoce & Rośliny;6.90
11292;Pasztety 90;2;Artykuły spożywcze;3.82
11293;Herbata czarna ekspresowa 62;2;Artykuły spożywcze;2.17
11294;Batony impulsowe 435;15;Słodycze;1.93
11295;Salami luz 3;17;Spożywka świeża;31.96
11296;Pozostałe sery 105;17;Spożywka świeża;1.39
11297;Ciastka nieczekoladowe 298;15;Słodycze;4.86
11298;Piwo smakowe puszka 28;13;Piwo;4.15
11299;Płatki, śniadaniowe EKO 29;2;Artykuły spożywcze;7.99
11300;Kawa mielona 101-250 g 55;2;Artykuły spożywcze;24.84
11301;Jogurty smakowe małe do 200 g 304;17;Spożywka świeża;1.84
11302;Pozostałe pieczywo świeże 274;12;Pieczywo;5.52
11303;Żabka Cafe, Freshcafe REG 60;6;Żabka Cafe;30.53
11304;Dania gotowe instant 2;2;Artykuły spożywcze;4.87
11305;Dania mięsne pieczone, duszone i grillow 31;10;Dania gotowe;4.59
11306;Makrela 91;2;Artykuły spożywcze;3.94
11307;Dodatki do ciast i deserów 192;2;Artykuły spożywcze;5.59
11308;Jogurty smakowe duże powyżej 201 g 32;17;Spożywka świeża;3.66
11310;Ciasta świeże CL 4;6;Żabka Cafe;14.87
11311;Chleb gatunkowy 512;12;Pieczywo;3.30
11312;Pozostałe desery mleczne 45;17;Spożywka świeża;1.92
11314;Śledź, przetwory 187;17;Spożywka świeża;4.65
11315;Boże Narodzenie 72;5;Niespożywcze;9.75
11316;Pieluchy 29;5;Niespożywcze;4.39
11317;Książki dla dzieci, kolorowanki 167;5;Niespożywcze;14.77
11319;Bułka gatunkowa odpiekana 61;12;Pieczywo;0.69
11320;Dania gotowe warzywno-mięsne 113;2;Artykuły spożywcze;7.66
11321;Batony impulsowe 180;15;Słodycze;2.20
11322;Pozostałe wędliny luz 177;17;Spożywka świeża;8.20
11323;Batony impulsowe 400;15;Słodycze;2.09
11324;Woda niegazowana smakowa do 1 L 37;11;Napoje;2.32
11325;Dania gotowe mięsne 35;10;Dania gotowe;13.87
11326;Sałatki makaronowo-ryżowe 28;3;Szybkie przekąski;3.83
11327;Zapiekanka 35;6;Żabka Cafe;4.63
11328;Sery białe ziarniste 14;17;Spożywka świeża;2.40
11329;Makarony 144;2;Artykuły spożywcze;3.58
11330;Piwo jasne mainstream butelka 74;13;Piwo;2.99
11331;Soki dlugoterminowe 14;3;Szybkie przekąski;2.99
11332;Niespożywcze REG 51;5;Niespożywcze;3.10
11333;Kawa z kawomatu 105;6;Żabka Cafe;3.99
11334;Mięso wołowe luz 32;17;Spożywka świeża;4.51
11335;Plastry 283;17;Spożywka świeża;5.38
11338;Napoje gazowane flavoured do 0,6 L 100;11;Napoje;2.19
11339;Batony impulsowe 439;15;Słodycze;1.88
11340;Woda gazowana powyżej 1 L 85;11;Napoje;2.23
11341;Liściasta 12;2;Artykuły spożywcze;5.26
11342;Musli 78;2;Artykuły spożywcze;7.22
11344;Warzywa na patelnię 68;4;Mrożonki;6.06
11345;Draże impulsowe 108;15;Słodycze;0.47
11346;Soki świeże 53;3;Szybkie przekąski;5.64
11347;Wino białe słodkie 17;20;Wino;18.17
11348;Wódki czyste mainstream do 0,5 L 94;1;Alkohol;19.84
11349;Dania gotowe REG 60;10;Dania gotowe;7.30
11350;Śmietana ukwaszona 202;17;Spożywka świeża;2.24
11351;Whisky do 0,75 L 132;1;Alkohol;52.99
11352;Olej 175;2;Artykuły spożywcze;5.94
11353;Akcesoria do sprzątania 17;5;Niespożywcze;5.99
11354;Wino białe wytrawne 134;20;Wino;20.69
11355;Pozostały fast food 29;10;Dania gotowe;4.71
11356;Sery białe ziarniste 16;17;Spożywka świeża;2.21
11357;Majonezy 47;2;Artykuły spożywcze;8.06
11358;Lody na patyku 229;21;Lody;4.56
11359;Akcesoria do butów 9;5;Niespożywcze;3.99
11361;Pasty do smarowania 118;17;Spożywka świeża;2.81
11362;Pasty do zębów 196;5;Niespożywcze;8.50
11363;Whisky powyżej 0,75 L 1;1;Alkohol;101.37
11364;Pozostałe napoje z kawomatu 22;6;Żabka Cafe;5.99
11365;Gumy stiki 35;15;Słodycze;4.09
11366;Pozostałe wędliny luz 67;17;Spożywka świeża;3.98
11367;Mięso, wędliny, garmażerka REG 179;17;Spożywka świeża;32.06
11368;Wódki gatunkowe ekonomiczne do 0,1 L 7;1;Alkohol;4.64
11369;Boczek luz 38;17;Spożywka świeża;2.30
11370;Batony impulsowe 256;15;Słodycze;0.99
11371;Artykuły szkolno-biurowe 539;5;Niespożywcze;6.42
11372;Piwo specjalne puszka 26;13;Piwo;3.29
11373;Pierogi 120;10;Dania gotowe;5.61
11374;Fixy 183;2;Artykuły spożywcze;3.75
11375;Sałatki świeże lunchowe 31;3;Szybkie przekąski;5.42
11376;Syropy 12;11;Napoje;5.49
11377;Dania mięsne pieczone, duszone i grillow 24;10;Dania gotowe;6.84
11378;Lody wodne 34;21;Lody;1.60
11379;Wódki gatunkowe mainstream do 0,2 L 70;1;Alkohol;9.98
11380;Worki na śmieci 101;5;Niespożywcze;3.59
11381;Sosy do podgrzania 18;2;Artykuły spożywcze;6.10
11382;Żelki, żujki, pianki 152;15;Słodycze;2.93
11383;Kabanosy 115;17;Spożywka świeża;4.67
11384;Pozostałe sezonowe 191;5;Niespożywcze;10.28
11385;Cukierki twarde 72;15;Słodycze;2.14
11386;Pozostałe wędliny paczkowane 28;17;Spożywka świeża;3.95
11387;Popcorn 20;16;Słone przekąski;1.99
11388;Ryby wędzone 23;17;Spożywka świeża;5.08
11389;Produkty rozmrażane nieodpiekane 91;6;Żabka Cafe;1.93
11391;Surówki REG 3;3;Szybkie przekąski;6.47
11393;Galarty, galantyny luz 19;17;Spożywka świeża;6.67
11394;Lód 4;4;Mrożonki;0.96
11395;Płyny do zmywania 58;5;Niespożywcze;5.99
11396;Kiełbasy świeże luz 229;17;Spożywka świeża;21.44
11397;Przekąski orzechowe 63;16;Słone przekąski;4.98
11398;Gumy stiki 44;15;Słodycze;4.26
11399;Draże impulsowe 250;15;Słodycze;1.49
11400;Książki dla dzieci, kolorowanki 158;5;Niespożywcze;12.99
